name;id;description;vendorId;link;preDefined
Cisco 1250 Series Unified Access Points;2084;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2084', '@rel': 'self', '@op': 'GET'};true
Cisco 1505 Series Unified Access Points;2085;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2085', '@rel': 'self', '@op': 'GET'};true
Cisco 3201 Series Unified Access Points;2086;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2086', '@rel': 'self', '@op': 'GET'};true
Cisco 1520 Series Unified Access Points;2087;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2087', '@rel': 'self', '@op': 'GET'};true
Cisco 801GN Series Unified Access Points;2088;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2088', '@rel': 'self', '@op': 'GET'};true
Cisco 1140 Series Unified Access Points;2089;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2089', '@rel': 'self', '@op': 'GET'};true
Cisco 801AGN Series Unified Access Points;2090;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2090', '@rel': 'self', '@op': 'GET'};true
Cisco 3500I Series Unified Access Points;2091;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2091', '@rel': 'self', '@op': 'GET'};true
Cisco 3500E Series Unified Access Points;2092;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2092', '@rel': 'self', '@op': 'GET'};true
Cisco 1260 Series Unified Access Points;2093;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2093', '@rel': 'self', '@op': 'GET'};true
Cisco 1040 Series Unified Access Points;2094;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2094', '@rel': 'self', '@op': 'GET'};true
Cisco 1550 Series Unified Access Points;2095;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2095', '@rel': 'self', '@op': 'GET'};true
Cisco 602I Series Unified Access Points;2096;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2096', '@rel': 'self', '@op': 'GET'};true
Cisco 3500P Series Unified Access Points;2097;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2097', '@rel': 'self', '@op': 'GET'};true
Cisco 802GN Series Unified Access Points;2098;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2098', '@rel': 'self', '@op': 'GET'};true
Cisco 802AGN Series Unified Access Points;2099;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2099', '@rel': 'self', '@op': 'GET'};true
Cisco 3600I Series Unified Access Points;2100;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2100', '@rel': 'self', '@op': 'GET'};true
Cisco 3600E Series Unified Access Points;2101;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2101', '@rel': 'self', '@op': 'GET'};true
Cisco 2600I Series Unified Access Points;2102;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2102', '@rel': 'self', '@op': 'GET'};true
Cisco 2600E Series Unified Access Points;2103;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2103', '@rel': 'self', '@op': 'GET'};true
Cisco 802HAGN Series Unified Access Points;2104;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2104', '@rel': 'self', '@op': 'GET'};true
Cisco 1600I Series Unified Access Points;2105;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2105', '@rel': 'self', '@op': 'GET'};true
Cisco 1600E Series Unified Access Points;2106;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2106', '@rel': 'self', '@op': 'GET'};true
Cisco 3600P Series Unified Access Points;2107;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2107', '@rel': 'self', '@op': 'GET'};true
Cisco 1530I Series Unified Access Points;2108;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2108', '@rel': 'self', '@op': 'GET'};true
Cisco 1530E Series Unified Access Points;2109;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2109', '@rel': 'self', '@op': 'GET'};true
Cisco 3700E Series Unified Access Points;2110;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2110', '@rel': 'self', '@op': 'GET'};true
Cisco 3700I Series Unified Access Points;2111;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2111', '@rel': 'self', '@op': 'GET'};true
Cisco 5900 Series Embedded Services Routers;2112;Cisco Product Series;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2112', '@rel': 'self', '@op': 'GET'};true
Aruba 650 Series controller;2113;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2113', '@rel': 'self', '@op': 'GET'};true
Aruba 651 Series controller;2114;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2114', '@rel': 'self', '@op': 'GET'};true
Aruba 620 Series controller;2115;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2115', '@rel': 'self', '@op': 'GET'};true
Aruba 50 Series Access Points;2116;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2116', '@rel': 'self', '@op': 'GET'};true
Aruba 52 Series Access Points;2117;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2117', '@rel': 'self', '@op': 'GET'};true
Aruba 60 Series Access Points;2118;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2118', '@rel': 'self', '@op': 'GET'};true
Aruba Wall jack 61 Series Access Points;2119;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2119', '@rel': 'self', '@op': 'GET'};true
Aruba 2E Series Access Points;2120;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2120', '@rel': 'self', '@op': 'GET'};true
Aruba 1200 Series Access Points;2121;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2121', '@rel': 'self', '@op': 'GET'};true
Aruba 80S Series Access Points;2122;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2122', '@rel': 'self', '@op': 'GET'};true
Aruba 80M Series Access Points;2123;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2123', '@rel': 'self', '@op': 'GET'};true
Aruba WG 102 Series Access Points;2124;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2124', '@rel': 'self', '@op': 'GET'};true
Aruba 40 Series Access Points;2125;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2125', '@rel': 'self', '@op': 'GET'};true
Aruba 41 Series Access Points;2126;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2126', '@rel': 'self', '@op': 'GET'};true
Aruba MW 1700 Series Access Points;2127;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2127', '@rel': 'self', '@op': 'GET'};true
Aruba Duowj Series Access Points;2128;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2128', '@rel': 'self', '@op': 'GET'};true
Aruba Duo Series Access Points;2129;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2129', '@rel': 'self', '@op': 'GET'};true
Aruba 80MB Series Access Points;2130;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2130', '@rel': 'self', '@op': 'GET'};true
Aruba 80SB Series Access Points;2131;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2131', '@rel': 'self', '@op': 'GET'};true
Aruba 85 Series Access Points;2132;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2132', '@rel': 'self', '@op': 'GET'};true
Aruba 124 Series Access Points;2133;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2133', '@rel': 'self', '@op': 'GET'};true
Aruba 125 Series Access Points;2134;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2134', '@rel': 'self', '@op': 'GET'};true
Aruba 120 Series Access Points;2135;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2135', '@rel': 'self', '@op': 'GET'};true
Aruba 121 Series Access Points;2136;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2136', '@rel': 'self', '@op': 'GET'};true
Aruba 1250 Series Access Points;2137;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2137', '@rel': 'self', '@op': 'GET'};true
Aruba 120 ABG Series Access Points;2138;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2138', '@rel': 'self', '@op': 'GET'};true
Aruba 121 ABG Series Access Points;2139;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2139', '@rel': 'self', '@op': 'GET'};true
Aruba 124 ABG Series Access Points;2140;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2140', '@rel': 'self', '@op': 'GET'};true
Aruba 125 APG Series Access Points;2141;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2141', '@rel': 'self', '@op': 'GET'};true
Aruba RAP 5WN Series Access Points;2142;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2142', '@rel': 'self', '@op': 'GET'};true
Aruba RAP 5 Series Access Points;2143;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2143', '@rel': 'self', '@op': 'GET'};true
Aruba RAP 2WG Series Access Points;2144;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2144', '@rel': 'self', '@op': 'GET'};true
Aruba reserved4 Series Access Points;2145;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2145', '@rel': 'self', '@op': 'GET'};true
Aruba 105 Series Access Points;2146;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2146', '@rel': 'self', '@op': 'GET'};true
Aruba 65 WB Series Access Points;2147;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2147', '@rel': 'self', '@op': 'GET'};true
Aruba 651 Series Access Points;2148;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2148', '@rel': 'self', '@op': 'GET'};true
Aruba reserved6 Series Access Points;2149;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2149', '@rel': 'self', '@op': 'GET'};true
Aruba 60P Series Access Points;2150;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2150', '@rel': 'self', '@op': 'GET'};true
Aruba reserved7 Series Access Points;2151;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2151', '@rel': 'self', '@op': 'GET'};true
Aruba 92 Series Access Points;2152;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2152', '@rel': 'self', '@op': 'GET'};true
Aruba 93 Series Access Points;2153;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2153', '@rel': 'self', '@op': 'GET'};true
Aruba 68 Series Access Points;2154;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2154', '@rel': 'self', '@op': 'GET'};true
Aruba 68P Series Access Points;2155;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2155', '@rel': 'self', '@op': 'GET'};true
Aruba 175P Series Access Points;2156;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2156', '@rel': 'self', '@op': 'GET'};true
Aruba 175AC Series Access Points;2157;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2157', '@rel': 'self', '@op': 'GET'};true
Aruba 175DC Series Access Points;2158;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2158', '@rel': 'self', '@op': 'GET'};true
Aruba 134 Series Access Points;2159;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2159', '@rel': 'self', '@op': 'GET'};true
Aruba 135 Series Access Points;2160;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2160', '@rel': 'self', '@op': 'GET'};true
Aruba reserved8 Series Access Points;2161;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2161', '@rel': 'self', '@op': 'GET'};true
Aruba Undefined Series Access Points;2162;Aruba Product Series;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2162', '@rel': 'self', '@op': 'GET'};true
HP StorageWorks;2163;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2163', '@rel': 'self', '@op': 'GET'};true
H3C WA4300;2164;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2164', '@rel': 'self', '@op': 'GET'};true
NEC S6800;2165;NEC Product Series;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2165', '@rel': 'self', '@op': 'GET'};true
H3C 5560-EI series;2166;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2166', '@rel': 'self', '@op': 'GET'};true
HP 1820 series;2167;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2167', '@rel': 'self', '@op': 'GET'};true
HP PS110 series;2168;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2168', '@rel': 'self', '@op': 'GET'};true
H3C S5130-SI;2169;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2169', '@rel': 'self', '@op': 'GET'};true
H3C S5560-SI;2170;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2170', '@rel': 'self', '@op': 'GET'};true
HP R110 series;2171;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2171', '@rel': 'self', '@op': 'GET'};true
HP R120 series;2172;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2172', '@rel': 'self', '@op': 'GET'};true
H3C VBRAS1000;2173;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2173', '@rel': 'self', '@op': 'GET'};true
H3C VSR1000P;2174;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2174', '@rel': 'self', '@op': 'GET'};true
H3C BARS1000P;2175;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2175', '@rel': 'self', '@op': 'GET'};true
NEC QX57;2176;NEC Product Series;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2176', '@rel': 'self', '@op': 'GET'};true
ZTE Series;2177;ZTE Product Series;232;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2177', '@rel': 'self', '@op': 'GET'};true
H3C RA200;2179;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2179', '@rel': 'self', '@op': 'GET'};true
H3C S5110-D;2180;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2180', '@rel': 'self', '@op': 'GET'};true
H3C S1800G;2181;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2181', '@rel': 'self', '@op': 'GET'};true
HP NJ5000;2182;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2182', '@rel': 'self', '@op': 'GET'};true
H3C VSR AC;2183;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2183', '@rel': 'self', '@op': 'GET'};true
H3C S5560-EI;2184;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2184', '@rel': 'self', '@op': 'GET'};true
HP 5510 Series;2185;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2185', '@rel': 'self', '@op': 'GET'};true
H3C MS4100;2186;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2186', '@rel': 'self', '@op': 'GET'};true
H3C LA3608;2187;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2187', '@rel': 'self', '@op': 'GET'};true
H3C MS4300;2188;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2188', '@rel': 'self', '@op': 'GET'};true
H3C S6900-F;2189;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2189', '@rel': 'self', '@op': 'GET'};true
HP 6127XLG;2190;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2190', '@rel': 'self', '@op': 'GET'};true
HP FlexFabric 5930;2191;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2191', '@rel': 'self', '@op': 'GET'};true
NEC QX-S5200G;2192;NEC Product Series;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2192', '@rel': 'self', '@op': 'GET'};true
H3C ICG3000S;2193;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2193', '@rel': 'self', '@op': 'GET'};true
H3C WX3500H;2194;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2194', '@rel': 'self', '@op': 'GET'};true
H3C WX5500H;2195;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2195', '@rel': 'self', '@op': 'GET'};true
H3C WX5500;2196;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2196', '@rel': 'self', '@op': 'GET'};true
H3C IE4100;2197;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2197', '@rel': 'self', '@op': 'GET'};true
H3C IE4300;2198;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2198', '@rel': 'self', '@op': 'GET'};true
H3C S12500-S;2199;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2199', '@rel': 'self', '@op': 'GET'};true
H3C LA3616;2200;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2200', '@rel': 'self', '@op': 'GET'};true
H3C MS4500;2201;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2201', '@rel': 'self', '@op': 'GET'};true
HP 12900E;2202;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2202', '@rel': 'self', '@op': 'GET'};true
H3C MSR810;2203;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2203', '@rel': 'self', '@op': 'GET'};true
HP MSR954;2204;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2204', '@rel': 'self', '@op': 'GET'};true
HP MSR100X;2205;HP Product Series;7;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2205', '@rel': 'self', '@op': 'GET'};true
H3C MS4320S;2206;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2206', '@rel': 'self', '@op': 'GET'};true
H3C MS4520;2207;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2207', '@rel': 'self', '@op': 'GET'};true
H3C WX3000E;2208;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2208', '@rel': 'self', '@op': 'GET'};true
NEC QX-5500GT;2209;NEC Product Series;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2209', '@rel': 'self', '@op': 'GET'};true
H3C S5560;2210;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2210', '@rel': 'self', '@op': 'GET'};true
H3C S7500E-X;2211;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2211', '@rel': 'self', '@op': 'GET'};true
H3C S7500E-XS;2212;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2212', '@rel': 'self', '@op': 'GET'};true
H3C WX2500;2213;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2213', '@rel': 'self', '@op': 'GET'};true
H3C S6820;2214;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2214', '@rel': 'self', '@op': 'GET'};true
H3C S5130-HI;2215;H3C Product Series;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/2215', '@rel': 'self', '@op': 'GET'};true
